PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ebh,Ghi
2013-05-13T10:30:00Z,2013-05-13T10:00:00Z,PT30M,18.4,0,0,0,0
2013-05-13T11:00:00Z,2013-05-13T10:30:00Z,PT30M,18.2,0,0,0,0
2013-05-13T11:30:00Z,2013-05-13T11:00:00Z,PT30M,17.9,0,0,0,0
2013-05-13T12:00:00Z,2013-05-13T11:30:00Z,PT30M,17.6,0,0,0,0
2013-05-13T12:30:00Z,2013-05-13T12:00:00Z,PT30M,17.5,0,0,0,0
2013-05-13T13:00:00Z,2013-05-13T12:30:00Z,PT30M,17.4,0,0,0,0
2013-05-13T13:30:00Z,2013-05-13T13:00:00Z,PT30M,17.3,0,0,0,0
2013-05-13T14:00:00Z,2013-05-13T13:30:00Z,PT30M,17.2,0,0,0,0
2013-05-13T14:30:00Z,2013-05-13T14:00:00Z,PT30M,17.1,0,0,0,0
2013-05-13T15:00:00Z,2013-05-13T14:30:00Z,PT30M,17.0,0,0,0,0
2013-05-13T15:30:00Z,2013-05-13T15:00:00Z,PT30M,16.9,0,0,0,0
2013-05-13T16:00:00Z,2013-05-13T15:30:00Z,PT30M,16.6,0,0,0,0
2013-05-13T16:30:00Z,2013-05-13T16:00:00Z,PT30M,16.4,0,0,0,0
2013-05-13T17:00:00Z,2013-05-13T16:30:00Z,PT30M,16.2,0,0,0,0
2013-05-13T17:30:00Z,2013-05-13T17:00:00Z,PT30M,15.9,0,0,0,0
2013-05-13T18:00:00Z,2013-05-13T17:30:00Z,PT30M,15.7,0,0,0,0
2013-05-13T18:30:00Z,2013-05-13T18:00:00Z,PT30M,15.5,0,0,0,0
2013-05-13T19:00:00Z,2013-05-13T18:30:00Z,PT30M,15.3,0,0,0,0
2013-05-13T19:30:00Z,2013-05-13T19:00:00Z,PT30M,15.2,0,0,0,0
2013-05-13T20:00:00Z,2013-05-13T19:30:00Z,PT30M,15.0,0,0,0,0
2013-05-13T20:30:00Z,2013-05-13T20:00:00Z,PT30M,14.8,2,0,0,2
2013-05-13T21:00:00Z,2013-05-13T20:30:00Z,PT30M,14.7,6,0,0,6
2013-05-13T21:30:00Z,2013-05-13T21:00:00Z,PT30M,14.6,13,0,0,13
2013-05-13T22:00:00Z,2013-05-13T21:30:00Z,PT30M,14.6,22,0,0,22
2013-05-13T22:30:00Z,2013-05-13T22:00:00Z,PT30M,14.5,29,0,0,29
2013-05-13T23:00:00Z,2013-05-13T22:30:00Z,PT30M,14.5,40,0,0,40
2013-05-13T23:30:00Z,2013-05-13T23:00:00Z,PT30M,14.5,122,0,0,122
2013-05-14T00:00:00Z,2013-05-13T23:30:00Z,PT30M,14.5,217,22,13,230
2013-05-14T00:30:00Z,2013-05-14T00:00:00Z,PT30M,14.7,176,353,207,383
2013-05-14T01:00:00Z,2013-05-14T00:30:00Z,PT30M,15.0,98,754,443,542
2013-05-14T01:30:00Z,2013-05-14T01:00:00Z,PT30M,15.3,140,708,421,561
2013-05-14T02:00:00Z,2013-05-14T01:30:00Z,PT30M,15.7,216,525,320,536
2013-05-14T02:30:00Z,2013-05-14T02:00:00Z,PT30M,16.1,234,472,285,519
2013-05-14T03:00:00Z,2013-05-14T02:30:00Z,PT30M,16.4,228,473,278,506
2013-05-14T03:30:00Z,2013-05-14T03:00:00Z,PT30M,16.6,162,626,340,503
2013-05-14T04:00:00Z,2013-05-14T03:30:00Z,PT30M,16.7,81,817,418,499
2013-05-14T04:30:00Z,2013-05-14T04:00:00Z,PT30M,16.7,59,838,386,445
2013-05-14T05:00:00Z,2013-05-14T04:30:00Z,PT30M,16.8,55,801,317,373
2013-05-14T05:30:00Z,2013-05-14T05:00:00Z,PT30M,16.8,50,735,239,289
2013-05-14T06:00:00Z,2013-05-14T05:30:00Z,PT30M,16.9,42,650,158,201
2013-05-14T06:30:00Z,2013-05-14T06:00:00Z,PT30M,16.6,28,413,87,116
2013-05-14T07:00:00Z,2013-05-14T06:30:00Z,PT30M,16.3,13,139,22,35
2013-05-14T07:30:00Z,2013-05-14T07:00:00Z,PT30M,15.9,6,44,4,9
2013-05-14T08:00:00Z,2013-05-14T07:30:00Z,PT30M,15.5,1,9,1,2
2013-05-14T08:30:00Z,2013-05-14T08:00:00Z,PT30M,15.1,0,0,0,0
2013-05-14T09:00:00Z,2013-05-14T08:30:00Z,PT30M,14.7,0,0,0,0
2013-05-14T09:30:00Z,2013-05-14T09:00:00Z,PT30M,14.3,0,0,0,0
2013-05-14T10:00:00Z,2013-05-14T09:30:00Z,PT30M,13.9,0,0,0,0
2013-05-14T10:30:00Z,2013-05-14T10:00:00Z,PT30M,13.5,0,0,0,0
2013-05-14T11:00:00Z,2013-05-14T10:30:00Z,PT30M,13.1,0,0,0,0
2013-05-14T11:30:00Z,2013-05-14T11:00:00Z,PT30M,12.7,0,0,0,0
2013-05-14T12:00:00Z,2013-05-14T11:30:00Z,PT30M,12.3,0,0,0,0
2013-05-14T12:30:00Z,2013-05-14T12:00:00Z,PT30M,12.2,0,0,0,0
2013-05-14T13:00:00Z,2013-05-14T12:30:00Z,PT30M,12.1,0,0,0,0
2013-05-14T13:30:00Z,2013-05-14T13:00:00Z,PT30M,12.1,0,0,0,0
2013-05-14T14:00:00Z,2013-05-14T13:30:00Z,PT30M,12.1,0,0,0,0
2013-05-14T14:30:00Z,2013-05-14T14:00:00Z,PT30M,12.1,0,0,0,0
2013-05-14T15:00:00Z,2013-05-14T14:30:00Z,PT30M,12.1,0,0,0,0
2013-05-14T15:30:00Z,2013-05-14T15:00:00Z,PT30M,12.0,0,0,0,0
2013-05-14T16:00:00Z,2013-05-14T15:30:00Z,PT30M,11.9,0,0,0,0
2013-05-14T16:30:00Z,2013-05-14T16:00:00Z,PT30M,11.8,0,0,0,0
2013-05-14T17:00:00Z,2013-05-14T16:30:00Z,PT30M,11.6,0,0,0,0
2013-05-14T17:30:00Z,2013-05-14T17:00:00Z,PT30M,11.5,0,0,0,0
2013-05-14T18:00:00Z,2013-05-14T17:30:00Z,PT30M,11.3,0,0,0,0
2013-05-14T18:30:00Z,2013-05-14T18:00:00Z,PT30M,11.2,0,0,0,0
2013-05-14T19:00:00Z,2013-05-14T18:30:00Z,PT30M,11.1,0,0,0,0
2013-05-14T19:30:00Z,2013-05-14T19:00:00Z,PT30M,11.1,0,0,0,0
2013-05-14T20:00:00Z,2013-05-14T19:30:00Z,PT30M,11.0,0,2,0,0
2013-05-14T20:30:00Z,2013-05-14T20:00:00Z,PT30M,10.9,3,29,3,6
2013-05-14T21:00:00Z,2013-05-14T20:30:00Z,PT30M,10.9,8,77,9,16
2013-05-14T21:30:00Z,2013-05-14T21:00:00Z,PT30M,11.2,20,304,61,81
2013-05-14T22:00:00Z,2013-05-14T21:30:00Z,PT30M,11.6,35,580,128,163
2013-05-14T22:30:00Z,2013-05-14T22:00:00Z,PT30M,12.1,44,701,205,249
2013-05-14T23:00:00Z,2013-05-14T22:30:00Z,PT30M,12.6,52,768,282,334
2013-05-14T23:30:00Z,2013-05-14T23:00:00Z,PT30M,13.1,68,777,334,403
2013-05-15T00:00:00Z,2013-05-14T23:30:00Z,PT30M,13.6,86,769,379,465
2013-05-15T00:30:00Z,2013-05-15T00:00:00Z,PT30M,14.2,81,811,438,519
2013-05-15T01:00:00Z,2013-05-15T00:30:00Z,PT30M,14.8,69,866,500,569
2013-05-15T01:30:00Z,2013-05-15T01:00:00Z,PT30M,15.4,68,881,525,592
2013-05-15T02:00:00Z,2013-05-15T01:30:00Z,PT30M,16.0,70,883,536,606
2013-05-15T02:30:00Z,2013-05-15T02:00:00Z,PT30M,16.6,70,878,527,597
2013-05-15T03:00:00Z,2013-05-15T02:30:00Z,PT30M,17.2,70,870,510,580
2013-05-15T03:30:00Z,2013-05-15T03:00:00Z,PT30M,17.5,68,856,474,542
2013-05-15T04:00:00Z,2013-05-15T03:30:00Z,PT30M,17.6,66,839,430,496
2013-05-15T04:30:00Z,2013-05-15T04:00:00Z,PT30M,17.7,62,806,369,431
2013-05-15T05:00:00Z,2013-05-15T04:30:00Z,PT30M,17.7,59,767,302,360
2013-05-15T05:30:00Z,2013-05-15T05:00:00Z,PT30M,17.8,52,698,225,278
2013-05-15T06:00:00Z,2013-05-15T05:30:00Z,PT30M,17.8,45,609,147,192
2013-05-15T06:30:00Z,2013-05-15T06:00:00Z,PT30M,17.7,29,380,80,109
2013-05-15T07:00:00Z,2013-05-15T06:30:00Z,PT30M,17.4,13,119,20,32
2013-05-15T07:30:00Z,2013-05-15T07:00:00Z,PT30M,17.1,5,33,3,8
2013-05-15T08:00:00Z,2013-05-15T07:30:00Z,PT30M,16.8,1,7,1,2
2013-05-15T08:30:00Z,2013-05-15T08:00:00Z,PT30M,16.5,0,0,0,0
2013-05-15T09:00:00Z,2013-05-15T08:30:00Z,PT30M,16.2,0,0,0,0
2013-05-15T09:30:00Z,2013-05-15T09:00:00Z,PT30M,15.9,0,0,0,0
2013-05-15T10:00:00Z,2013-05-15T09:30:00Z,PT30M,15.6,0,0,0,0
2013-05-15T10:30:00Z,2013-05-15T10:00:00Z,PT30M,15.2,0,0,0,0
2013-05-15T11:00:00Z,2013-05-15T10:30:00Z,PT30M,14.9,0,0,0,0
2013-05-15T11:30:00Z,2013-05-15T11:00:00Z,PT30M,14.6,0,0,0,0
2013-05-15T12:00:00Z,2013-05-15T11:30:00Z,PT30M,14.3,0,0,0,0
2013-05-15T12:30:00Z,2013-05-15T12:00:00Z,PT30M,14.2,0,0,0,0
2013-05-15T13:00:00Z,2013-05-15T12:30:00Z,PT30M,14.2,0,0,0,0
2013-05-15T13:30:00Z,2013-05-15T13:00:00Z,PT30M,14.3,0,0,0,0
2013-05-15T14:00:00Z,2013-05-15T13:30:00Z,PT30M,14.4,0,0,0,0
2013-05-15T14:30:00Z,2013-05-15T14:00:00Z,PT30M,14.4,0,0,0,0
2013-05-15T15:00:00Z,2013-05-15T14:30:00Z,PT30M,14.5,0,0,0,0
2013-05-15T15:30:00Z,2013-05-15T15:00:00Z,PT30M,14.5,0,0,0,0
2013-05-15T16:00:00Z,2013-05-15T15:30:00Z,PT30M,14.5,0,0,0,0
2013-05-15T16:30:00Z,2013-05-15T16:00:00Z,PT30M,14.5,0,0,0,0
2013-05-15T17:00:00Z,2013-05-15T16:30:00Z,PT30M,14.4,0,0,0,0
2013-05-15T17:30:00Z,2013-05-15T17:00:00Z,PT30M,14.4,0,0,0,0
2013-05-15T18:00:00Z,2013-05-15T17:30:00Z,PT30M,14.4,0,0,0,0
2013-05-15T18:30:00Z,2013-05-15T18:00:00Z,PT30M,14.3,0,0,0,0
2013-05-15T19:00:00Z,2013-05-15T18:30:00Z,PT30M,14.3,0,0,0,0
2013-05-15T19:30:00Z,2013-05-15T19:00:00Z,PT30M,14.3,0,0,0,0
2013-05-15T20:00:00Z,2013-05-15T19:30:00Z,PT30M,14.3,0,1,0,0
2013-05-15T20:30:00Z,2013-05-15T20:00:00Z,PT30M,14.2,3,19,2,5
2013-05-15T21:00:00Z,2013-05-15T20:30:00Z,PT30M,14.2,8,54,7,14
2013-05-15T21:30:00Z,2013-05-15T21:00:00Z,PT30M,14.4,23,269,54,77
2013-05-15T22:00:00Z,2013-05-15T21:30:00Z,PT30M,14.7,40,532,116,157
2013-05-15T22:30:00Z,2013-05-15T22:00:00Z,PT30M,15.1,51,654,190,241
2013-05-15T23:00:00Z,2013-05-15T22:30:00Z,PT30M,15.4,59,729,266,325
2013-05-15T23:30:00Z,2013-05-15T23:00:00Z,PT30M,15.8,65,772,333,398
2013-05-16T00:00:00Z,2013-05-15T23:30:00Z,PT30M,16.1,71,804,395,466
2013-05-16T00:30:00Z,2013-05-16T00:00:00Z,PT30M,16.4,76,822,440,515
2013-05-16T01:00:00Z,2013-05-16T00:30:00Z,PT30M,16.7,80,813,465,545
2013-05-16T01:30:00Z,2013-05-16T01:00:00Z,PT30M,17.0,81,495,288,369
2013-05-16T02:00:00Z,2013-05-16T01:30:00Z,PT30M,17.3,87,102,59,147
2013-05-16T02:30:00Z,2013-05-16T02:00:00Z,PT30M,17.5,176,77,45,220
2013-05-16T03:00:00Z,2013-05-16T02:30:00Z,PT30M,17.8,283,168,97,381
2013-05-16T03:30:00Z,2013-05-16T03:00:00Z,PT30M,17.8,285,214,116,402
2013-05-16T04:00:00Z,2013-05-16T03:30:00Z,PT30M,17.7,254,238,121,375
2013-05-16T04:30:00Z,2013-05-16T04:00:00Z,PT30M,17.6,234,167,81,316
2013-05-16T05:00:00Z,2013-05-16T04:30:00Z,PT30M,17.4,214,84,33,247
2013-05-16T05:30:00Z,2013-05-16T05:00:00Z,PT30M,17.3,143,287,66,209
2013-05-16T06:00:00Z,2013-05-16T05:30:00Z,PT30M,17.1,59,554,120,178
2013-05-16T06:30:00Z,2013-05-16T06:00:00Z,PT30M,16.9,26,402,83,109
2013-05-16T07:00:00Z,2013-05-16T06:30:00Z,PT30M,16.6,11,127,21,32
2013-05-16T07:30:00Z,2013-05-16T07:00:00Z,PT30M,16.3,4,36,3,8
2013-05-16T08:00:00Z,2013-05-16T07:30:00Z,PT30M,15.9,1,7,1,2
2013-05-16T08:30:00Z,2013-05-16T08:00:00Z,PT30M,15.6,0,0,0,0
2013-05-16T09:00:00Z,2013-05-16T08:30:00Z,PT30M,15.3,0,0,0,0
2013-05-16T09:30:00Z,2013-05-16T09:00:00Z,PT30M,15.0,0,0,0,0
2013-05-16T10:00:00Z,2013-05-16T09:30:00Z,PT30M,14.7,0,0,0,0
2013-05-16T10:30:00Z,2013-05-16T10:00:00Z,PT30M,14.4,0,0,0,0
2013-05-16T11:00:00Z,2013-05-16T10:30:00Z,PT30M,14.1,0,0,0,0
2013-05-16T11:30:00Z,2013-05-16T11:00:00Z,PT30M,13.9,0,0,0,0
2013-05-16T12:00:00Z,2013-05-16T11:30:00Z,PT30M,13.6,0,0,0,0
2013-05-16T12:30:00Z,2013-05-16T12:00:00Z,PT30M,13.5,0,0,0,0
2013-05-16T13:00:00Z,2013-05-16T12:30:00Z,PT30M,13.5,0,0,0,0
2013-05-16T13:30:00Z,2013-05-16T13:00:00Z,PT30M,13.5,0,0,0,0
2013-05-16T14:00:00Z,2013-05-16T13:30:00Z,PT30M,13.5,0,0,0,0
2013-05-16T14:30:00Z,2013-05-16T14:00:00Z,PT30M,13.5,0,0,0,0
2013-05-16T15:00:00Z,2013-05-16T14:30:00Z,PT30M,13.5,0,0,0,0
2013-05-16T15:30:00Z,2013-05-16T15:00:00Z,PT30M,13.5,0,0,0,0
2013-05-16T16:00:00Z,2013-05-16T15:30:00Z,PT30M,13.4,0,0,0,0
2013-05-16T16:30:00Z,2013-05-16T16:00:00Z,PT30M,13.3,0,0,0,0
2013-05-16T17:00:00Z,2013-05-16T16:30:00Z,PT30M,13.2,0,0,0,0
2013-05-16T17:30:00Z,2013-05-16T17:00:00Z,PT30M,13.1,0,0,0,0
2013-05-16T18:00:00Z,2013-05-16T17:30:00Z,PT30M,13.0,0,0,0,0
2013-05-16T18:30:00Z,2013-05-16T18:00:00Z,PT30M,13.0,0,0,0,0
2013-05-16T19:00:00Z,2013-05-16T18:30:00Z,PT30M,12.9,0,0,0,0
2013-05-16T19:30:00Z,2013-05-16T19:00:00Z,PT30M,12.8,0,0,0,0
2013-05-16T20:00:00Z,2013-05-16T19:30:00Z,PT30M,12.7,0,1,0,0
2013-05-16T20:30:00Z,2013-05-16T20:00:00Z,PT30M,12.7,3,20,2,4
2013-05-16T21:00:00Z,2013-05-16T20:30:00Z,PT30M,12.6,7,58,7,14
2013-05-16T21:30:00Z,2013-05-16T21:00:00Z,PT30M,12.8,20,291,58,78
2013-05-16T22:00:00Z,2013-05-16T21:30:00Z,PT30M,13.1,35,576,124,160
2013-05-16T22:30:00Z,2013-05-16T22:00:00Z,PT30M,13.5,44,704,202,246
2013-05-16T23:00:00Z,2013-05-16T22:30:00Z,PT30M,13.9,53,771,278,331
2013-05-16T23:30:00Z,2013-05-16T23:00:00Z,PT30M,14.2,95,702,292,386
2013-05-17T00:00:00Z,2013-05-16T23:30:00Z,PT30M,14.6,142,602,291,433
2013-05-17T00:30:00Z,2013-05-17T00:00:00Z,PT30M,15.0,118,701,379,497
2013-05-17T01:00:00Z,2013-05-17T00:30:00Z,PT30M,15.3,73,857,490,564
2013-05-17T01:30:00Z,2013-05-17T01:00:00Z,PT30M,15.7,63,898,529,591
2013-05-17T02:00:00Z,2013-05-17T01:30:00Z,PT30M,16.0,63,902,542,605
2013-05-17T02:30:00Z,2013-05-17T02:00:00Z,PT30M,16.4,63,899,534,596
2013-05-17T03:00:00Z,2013-05-17T02:30:00Z,PT30M,16.7,62,893,517,579
2013-05-17T03:30:00Z,2013-05-17T03:00:00Z,PT30M,16.9,60,879,480,541
2013-05-17T04:00:00Z,2013-05-17T03:30:00Z,PT30M,16.9,58,861,436,494
2013-05-17T04:30:00Z,2013-05-17T04:00:00Z,PT30M,16.9,55,829,374,430
2013-05-17T05:00:00Z,2013-05-17T04:30:00Z,PT30M,16.9,52,790,306,358
2013-05-17T05:30:00Z,2013-05-17T05:00:00Z,PT30M,16.9,46,723,229,275
2013-05-17T06:00:00Z,2013-05-17T05:30:00Z,PT30M,16.9,39,635,150,189
2013-05-17T06:30:00Z,2013-05-17T06:00:00Z,PT30M,16.7,26,393,81,107
2013-05-17T07:00:00Z,2013-05-17T06:30:00Z,PT30M,16.5,10,115,19,30
2013-05-17T07:30:00Z,2013-05-17T07:00:00Z,PT30M,16.3,4,29,2,7
2013-05-17T08:00:00Z,2013-05-17T07:30:00Z,PT30M,16.0,1,6,0,1
2013-05-17T08:30:00Z,2013-05-17T08:00:00Z,PT30M,15.8,0,0,0,0
2013-05-17T09:00:00Z,2013-05-17T08:30:00Z,PT30M,15.5,0,0,0,0
2013-05-17T09:30:00Z,2013-05-17T09:00:00Z,PT30M,15.1,0,0,0,0
2013-05-17T10:00:00Z,2013-05-17T09:30:00Z,PT30M,14.7,0,0,0,0
2013-05-17T10:30:00Z,2013-05-17T10:00:00Z,PT30M,14.2,0,0,0,0
2013-05-17T11:00:00Z,2013-05-17T10:30:00Z,PT30M,13.8,0,0,0,0
2013-05-17T11:30:00Z,2013-05-17T11:00:00Z,PT30M,13.3,0,0,0,0
2013-05-17T12:00:00Z,2013-05-17T11:30:00Z,PT30M,12.8,0,0,0,0
2013-05-17T12:30:00Z,2013-05-17T12:00:00Z,PT30M,12.7,0,0,0,0
2013-05-17T13:00:00Z,2013-05-17T12:30:00Z,PT30M,12.7,0,0,0,0
2013-05-17T13:30:00Z,2013-05-17T13:00:00Z,PT30M,12.7,0,0,0,0
2013-05-17T14:00:00Z,2013-05-17T13:30:00Z,PT30M,12.8,0,0,0,0
2013-05-17T14:30:00Z,2013-05-17T14:00:00Z,PT30M,12.8,0,0,0,0
2013-05-17T15:00:00Z,2013-05-17T14:30:00Z,PT30M,12.9,0,0,0,0
2013-05-17T15:30:00Z,2013-05-17T15:00:00Z,PT30M,12.8,0,0,0,0
2013-05-17T16:00:00Z,2013-05-17T15:30:00Z,PT30M,12.7,0,0,0,0
2013-05-17T16:30:00Z,2013-05-17T16:00:00Z,PT30M,12.6,0,0,0,0
2013-05-17T17:00:00Z,2013-05-17T16:30:00Z,PT30M,12.5,0,0,0,0
2013-05-17T17:30:00Z,2013-05-17T17:00:00Z,PT30M,12.4,0,0,0,0
2013-05-17T18:00:00Z,2013-05-17T17:30:00Z,PT30M,12.3,0,0,0,0
2013-05-17T18:30:00Z,2013-05-17T18:00:00Z,PT30M,12.2,0,0,0,0
2013-05-17T19:00:00Z,2013-05-17T18:30:00Z,PT30M,12.1,0,0,0,0
2013-05-17T19:30:00Z,2013-05-17T19:00:00Z,PT30M,12.0,0,0,0,0
2013-05-17T20:00:00Z,2013-05-17T19:30:00Z,PT30M,11.9,0,1,0,0
2013-05-17T20:30:00Z,2013-05-17T20:00:00Z,PT30M,11.8,2,15,1,4
2013-05-17T21:00:00Z,2013-05-17T20:30:00Z,PT30M,11.8,6,47,6,12
2013-05-17T21:30:00Z,2013-05-17T21:00:00Z,PT30M,12.0,20,274,55,75
2013-05-17T22:00:00Z,2013-05-17T21:30:00Z,PT30M,12.3,37,554,118,156
2013-05-17T22:30:00Z,2013-05-17T22:00:00Z,PT30M,12.6,47,683,194,241
2013-05-17T23:00:00Z,2013-05-17T22:30:00Z,PT30M,12.9,58,748,267,325
2013-05-17T23:30:00Z,2013-05-17T23:00:00Z,PT30M,13.3,121,609,245,366
2013-05-18T00:00:00Z,2013-05-17T23:30:00Z,PT30M,13.6,194,426,202,396
2013-05-18T00:30:00Z,2013-05-18T00:00:00Z,PT30M,14.0,155,578,315,470
2013-05-18T01:00:00Z,2013-05-18T00:30:00Z,PT30M,14.4,84,826,472,555
2013-05-18T01:30:00Z,2013-05-18T01:00:00Z,PT30M,14.7,66,891,522,588
2013-05-18T02:00:00Z,2013-05-18T01:30:00Z,PT30M,15.1,68,894,534,602
2013-05-18T02:30:00Z,2013-05-18T02:00:00Z,PT30M,15.5,85,847,501,586
2013-05-18T03:00:00Z,2013-05-18T02:30:00Z,PT30M,15.8,104,790,455,560
2013-05-18T03:30:00Z,2013-05-18T03:00:00Z,PT30M,16.0,91,807,437,527
2013-05-18T04:00:00Z,2013-05-18T03:30:00Z,PT30M,16.1,67,844,424,491
2013-05-18T04:30:00Z,2013-05-18T04:00:00Z,PT30M,16.1,59,826,370,429
2013-05-18T05:00:00Z,2013-05-18T04:30:00Z,PT30M,16.2,55,788,303,358
2013-05-18T05:30:00Z,2013-05-18T05:00:00Z,PT30M,16.2,49,718,226,275
2013-05-18T06:00:00Z,2013-05-18T05:30:00Z,PT30M,16.3,41,628,146,188
2013-05-18T06:30:00Z,2013-05-18T06:00:00Z,PT30M,16.1,27,386,79,106
2013-05-18T07:00:00Z,2013-05-18T06:30:00Z,PT30M,15.8,10,107,18,28
2013-05-18T07:30:00Z,2013-05-18T07:00:00Z,PT30M,15.5,4,24,2,6
2013-05-18T08:00:00Z,2013-05-18T07:30:00Z,PT30M,15.2,1,5,0,1
2013-05-18T08:30:00Z,2013-05-18T08:00:00Z,PT30M,14.9,0,0,0,0
2013-05-18T09:00:00Z,2013-05-18T08:30:00Z,PT30M,14.6,0,0,0,0
2013-05-18T09:30:00Z,2013-05-18T09:00:00Z,PT30M,14.2,0,0,0,0
2013-05-18T10:00:00Z,2013-05-18T09:30:00Z,PT30M,13.7,0,0,0,0
2013-05-18T10:30:00Z,2013-05-18T10:00:00Z,PT30M,13.3,0,0,0,0
2013-05-18T11:00:00Z,2013-05-18T10:30:00Z,PT30M,12.8,0,0,0,0
2013-05-18T11:30:00Z,2013-05-18T11:00:00Z,PT30M,12.4,0,0,0,0
2013-05-18T12:00:00Z,2013-05-18T11:30:00Z,PT30M,11.9,0,0,0,0
2013-05-18T12:30:00Z,2013-05-18T12:00:00Z,PT30M,11.8,0,0,0,0
2013-05-18T13:00:00Z,2013-05-18T12:30:00Z,PT30M,11.8,0,0,0,0
2013-05-18T13:30:00Z,2013-05-18T13:00:00Z,PT30M,11.8,0,0,0,0
2013-05-18T14:00:00Z,2013-05-18T13:30:00Z,PT30M,11.9,0,0,0,0
2013-05-18T14:30:00Z,2013-05-18T14:00:00Z,PT30M,12.0,0,0,0,0
2013-05-18T15:00:00Z,2013-05-18T14:30:00Z,PT30M,12.0,0,0,0,0
2013-05-18T15:30:00Z,2013-05-18T15:00:00Z,PT30M,12.0,0,0,0,0
2013-05-18T16:00:00Z,2013-05-18T15:30:00Z,PT30M,11.9,0,0,0,0
2013-05-18T16:30:00Z,2013-05-18T16:00:00Z,PT30M,11.8,0,0,0,0
2013-05-18T17:00:00Z,2013-05-18T16:30:00Z,PT30M,11.7,0,0,0,0
2013-05-18T17:30:00Z,2013-05-18T17:00:00Z,PT30M,11.6,0,0,0,0
2013-05-18T18:00:00Z,2013-05-18T17:30:00Z,PT30M,11.5,0,0,0,0
2013-05-18T18:30:00Z,2013-05-18T18:00:00Z,PT30M,11.4,0,0,0,0
2013-05-18T19:00:00Z,2013-05-18T18:30:00Z,PT30M,11.4,0,0,0,0
2013-05-18T19:30:00Z,2013-05-18T19:00:00Z,PT30M,11.3,0,0,0,0
2013-05-18T20:00:00Z,2013-05-18T19:30:00Z,PT30M,11.3,0,1,0,0
2013-05-18T20:30:00Z,2013-05-18T20:00:00Z,PT30M,11.2,2,10,1,3
2013-05-18T21:00:00Z,2013-05-18T20:30:00Z,PT30M,11.2,7,26,3,10
2013-05-18T21:30:00Z,2013-05-18T21:00:00Z,PT30M,11.4,42,92,17,59
2013-05-18T22:00:00Z,2013-05-18T21:30:00Z,PT30M,11.7,84,183,41,124
2013-05-18T22:30:00Z,2013-05-18T22:00:00Z,PT30M,12.0,80,423,138,218
2013-05-18T23:00:00Z,2013-05-18T22:30:00Z,PT30M,12.4,66,687,251,317
2013-05-18T23:30:00Z,2013-05-18T23:00:00Z,PT30M,12.8,120,607,243,363
2013-05-19T00:00:00Z,2013-05-18T23:30:00Z,PT30M,13.1,189,438,206,396
2013-05-19T00:30:00Z,2013-05-19T00:00:00Z,PT30M,13.5,152,585,317,469
2013-05-19T01:00:00Z,2013-05-19T00:30:00Z,PT30M,13.9,83,824,468,551
2013-05-19T01:30:00Z,2013-05-19T01:00:00Z,PT30M,14.3,66,888,517,583
2013-05-19T02:00:00Z,2013-05-19T01:30:00Z,PT30M,14.8,66,894,531,598
2013-05-19T02:30:00Z,2013-05-19T02:00:00Z,PT30M,15.2,66,891,524,590
2013-05-19T03:00:00Z,2013-05-19T02:30:00Z,PT30M,15.6,66,885,507,573
2013-05-19T03:30:00Z,2013-05-19T03:00:00Z,PT30M,15.8,65,869,470,535
2013-05-19T04:00:00Z,2013-05-19T03:30:00Z,PT30M,15.9,64,849,425,489
2013-05-19T04:30:00Z,2013-05-19T04:00:00Z,PT30M,16.0,61,815,363,424
2013-05-19T05:00:00Z,2013-05-19T04:30:00Z,PT30M,16.1,58,771,295,353
2013-05-19T05:30:00Z,2013-05-19T05:00:00Z,PT30M,16.2,58,652,209,267
2013-05-19T06:00:00Z,2013-05-19T05:30:00Z,PT30M,16.2,58,504,119,177
2013-05-19T06:30:00Z,2013-05-19T06:00:00Z,PT30M,16.1,37,299,60,98
2013-05-19T07:00:00Z,2013-05-19T06:30:00Z,PT30M,15.9,12,85,14,26
2013-05-19T07:30:00Z,2013-05-19T07:00:00Z,PT30M,15.6,3,20,2,5
2013-05-19T08:00:00Z,2013-05-19T07:30:00Z,PT30M,15.3,1,4,0,1
2013-05-19T08:30:00Z,2013-05-19T08:00:00Z,PT30M,15.1,0,0,0,0
2013-05-19T09:00:00Z,2013-05-19T08:30:00Z,PT30M,14.8,0,0,0,0
2013-05-19T09:30:00Z,2013-05-19T09:00:00Z,PT30M,14.4,0,0,0,0
2013-05-19T10:00:00Z,2013-05-19T09:30:00Z,PT30M,13.9,0,0,0,0
2013-05-19T10:30:00Z,2013-05-19T10:00:00Z,PT30M,13.5,0,0,0,0
2013-05-19T11:00:00Z,2013-05-19T10:30:00Z,PT30M,13.0,0,0,0,0
2013-05-19T11:30:00Z,2013-05-19T11:00:00Z,PT30M,12.5,0,0,0,0
2013-05-19T12:00:00Z,2013-05-19T11:30:00Z,PT30M,12.1,0,0,0,0
2013-05-19T12:30:00Z,2013-05-19T12:00:00Z,PT30M,12.0,0,0,0,0
2013-05-19T13:00:00Z,2013-05-19T12:30:00Z,PT30M,12.0,0,0,0,0
2013-05-19T13:30:00Z,2013-05-19T13:00:00Z,PT30M,12.1,0,0,0,0
2013-05-19T14:00:00Z,2013-05-19T13:30:00Z,PT30M,12.1,0,0,0,0
